t,obj_temp,amb_temp,temp_ema,dTdt,planned_speed,plasma_power,standoff_mm,action,next_speed,next_power,next_standoff_mm,predicted_temp,reason
1768694532.623701,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694532.8287501,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694533.033797,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694533.23884,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694533.439341,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694533.642606,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694533.8455338,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694534.0506308,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694534.2549188,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694534.4599721,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694534.663708,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694534.866745,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694535.071587,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694535.276296,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694535.481323,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694535.6825862,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694535.883886,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694536.088929,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694536.290667,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694536.495701,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694536.696665,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694536.900534,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694537.105566,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694537.306518,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694537.511564,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694537.7166169,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694537.9216168,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694538.1225002,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694538.3237581,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694538.524482,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694538.729523,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694538.929724,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694539.1329222,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694539.337963,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694539.543,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694539.7439969,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694539.9490402,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694540.1504588,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694540.354965,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694540.55716,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694540.762201,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694540.9672499,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694541.171635,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694541.373801,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694541.578013,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694541.7821171,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694541.987162,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694542.189445,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694542.39442,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694542.599461,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694542.804509,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694543.005485,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694543.210268,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694543.415304,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694543.620346,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694543.825397,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694544.028578,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694544.229873,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694544.431224,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694544.6327941,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694544.83542,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694545.0404558,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694545.245056,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694545.450102,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694545.655148,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694545.860197,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694546.063324,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694546.268369,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694546.470141,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694546.673749,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694546.878794,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694547.082612,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694547.28767,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694547.489974,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694547.694551,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694547.897355,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694548.0990322,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694548.30407,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694548.507206,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694548.71225,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694548.914443,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694549.119492,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694549.322861,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694549.52388,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694549.724698,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694549.929746,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694550.1303308,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694550.335379,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694550.540427,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694550.7454689,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694550.9505138,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694551.1555572,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694551.3606,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694551.5656478,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694551.7707038,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694551.974574,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694552.177105,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694552.382145,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694552.5872471,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694552.788745,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694552.991654,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694553.196703,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694553.3985531,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694553.603256,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694553.808306,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694554.013418,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694554.218464,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694554.4235048,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694554.628547,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694554.833605,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694555.0386539,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694555.241782,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694555.442566,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694555.6438332,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694555.845951,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694556.050998,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694556.252814,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694556.456235,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694556.659942,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694556.862693,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694557.063595,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694557.268718,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694557.473063,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694557.678189,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694557.8829398,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694558.0879822,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694558.2930298,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694558.4969568,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694558.7020018,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694558.9058769,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694559.107302,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694559.311538,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694559.513655,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694559.7177339,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694559.9227781,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694560.127851,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694560.32957,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694560.529739,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694560.733331,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694560.938375,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694561.140673,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694561.345727,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694561.550836,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694561.751591,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694561.955819,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694562.15709,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694562.359383,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694562.5633988,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694562.768511,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694562.971997,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694563.1730042,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694563.374039,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694563.5790899,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694563.784138,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694563.9891782,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694564.194218,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694564.399261,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694564.604309,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694564.80639,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694565.011429,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694565.216481,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694565.421525,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694565.62657,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694565.831616,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694566.03666,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694566.240757,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694566.445804,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694566.649738,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694566.852245,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694567.0564039,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694567.261444,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694567.466485,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694567.671533,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694567.8730712,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694568.0781178,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694568.283167,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
1768694568.48822,25.466666666666722,24.0,25.466666666666725,0.0,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666666666725,Selected lowest-risk action
